index,song_title,artist,original_gender,original_continent,source,predicted_gender,predicted_continent,raw_model_response
2957,Joro,WizKid,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2958,Lady,Rema,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2959,"Take Yours, I'll Take Mine",Matthew Mole,male,africa,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
2960,Omo,Burna Boy,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2961,Afro Beat Blues (Feat. Ojah),Hugh Masekela,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2962,I Wanna Love You,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2963,Giddem,Burna Boy,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2964,Gangsta Bop,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2965,Long Gone,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2966,Como No (feat. Becky G),Akon,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2967,Collateral Damage,Burna Boy,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2968,Keep Up,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2969,Angel,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2970,Save Me - Radio Edit,Timo Odv,male,africa,spotify,female,North America,"GENDER: female
CONTINENT: North America"
2971,Ma Lo,Tiwa Savage,female,africa,spotify,female,Africa,"GENDER: female
CONTINENT: Africa"
2972,Tony Montana,Mr Eazi,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2973,More Life,Burna Boy,male,africa,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
2974,Still a Survivor,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2975,Searchin for Love,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2976,Give It to Em,Akon,male,africa,spotify,male,North America,"GENDER: male
CONTINENT: North America"
2977,Tamiditine,Bombino,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
2978,Ti Amo,Howard Carpendale,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2979,Miss Nicole,Koffi Olomide,female,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
2980,Unknown Soldier,Fela Kuti,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
2981,Slaap Zacht,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2982,Jy Soen My Nie Meer Nie,Lianie May,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2983,Milk,Chris Letcher,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2984,Everything I Touch,Nicholis Louw,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2985,Ma Lkit,Emel Mathlouthi,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2986,Ooit Op Een Dag,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2987,Icala,Miriam Makeba,female,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
2988,Crying,Nicholis Louw,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2989,Le Chemin,Amine,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2990,Functional,Keziah Jones,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2991,Vodka En OJ,Bok Van Blerk,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2992,Win,Amine,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2993,Ahulakamine Hulan,Bombino,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
2994,When Stars Collide,Andy Allo,female,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2995,Suikerbossie,Stef Bos,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
2996,Starfall,DJ Fresh,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2997,Die Kind,Piet Botha,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2998,Angel In Your Eyes,Nicholis Louw,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2999,O Sen Sen Sen,Richard Bona,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3000,Marilyn Monroe,Piet Botha,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3001,Het Laatste Woord,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3002,Eksie Ou,Jack Parow,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3003,Soweto Blues,Miriam Makeba,female,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3004,Seydou,Salif Keita,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa

**Reasoning:**

*   **Language and Cultural References:** The lyrics contain names like ""Seydou,"" ""Komatessi,"" ""Bogolan,"" ""Guss,"" ""Robou,"" ""Awa,"" ""Alphadi,"" ""Assa,"" and ""Mangara."" These names and community references strongly suggest a West African cultural context, particularly Mali or a neighboring region. The repeated mentions of community loss and hardship are common themes in music from this area.
*   **Religious Tone:** The frequent invocation of ""God"" and expressions of feeling abandoned by a higher power are present in many African spiritual traditions.
*   **Perspective and Tone:** The lyrics express a sense of profound loss, exhaustion, and a plea for help. The repeated calls to ""Seydou"" and the urgency in the lines ""wake up, man"" suggest a male narrator experiencing personal and communal distress. The focus on protecting a child (""Awa, where are you going with your child?"") also aligns with a male perspective of responsibility.
*   **Musical Style:** While I can't hear the music, the lyrical structure and themes are consistent with traditional West African storytelling and musical forms."
3005,Samen Staan We Sterk,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3006,Soldier,Lucky Dube,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3007,Playa Blanca,Afric Simone,male,africa,wasabi,female,Oceania,"GENDER: female
CONTINENT: Oceania"
3008,Kleintyd Verby,Coenie De Villiers,male,africa,wasabi,female,Asia,"GENDER: female
CONTINENT: Asia"
3009,Good Name,William Onyeabor,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3010,Miss Melody -,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3011,So Waai Die Wind,Bok Van Blerk,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3012,Family Ties,Lucky Dube,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3013,Lenteblomme,Bok Van Blerk,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3014,Alleen Voor Jou,Stef Bos,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3015,Kube,Lebo M,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3016,'N Goeie Man,Bok Van Blerk,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3017,Mbemba Mama,Richard Bona,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3018,Life,Lokua Kanza,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3019,Stad Van Goud (Egoli II),Stef Bos,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3020,Wet Questions,Keziah Jones,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3021,Vuli Ndlela,Brenda Fassie,female,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3022,Lassitude,DJ Fresh,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3023,Cocaine Cowboy,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3024,Jardin Du Luxembourg,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3025,Finiki,Amine,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3026,Deine Spuren Im Sand,Howard Carpendale,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3027,Souvent,Salif Keita,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3028,Meli Meli,Cheb Mami,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa

**Reasoning:**

*   **Gender:** The repeated questioning ""What do I have?"" and the expressions of loss and dependence (""without her, my life is lost"") suggest a male perspective expressing vulnerability and longing. The use of ""he puts on his shoes"" further reinforces this.
*   **Continent:** Several clues point towards an African origin:
    *   **""Maladie""**: This is a Creole word for illness, strongly associated with French-speaking African nations.
    *   **""Plants, we whisper""**: This evokes a connection to nature and traditional healing practices common in many African cultures.
    *   **Repetitive phrasing**: The repetitive structure and phrasing (""what do I have like this?"") is characteristic of certain African musical styles and storytelling traditions.
    *   **Themes of loss and longing**: These themes are prevalent in many African musical traditions, often reflecting experiences of displacement, hardship, and spiritual seeking.
    *   **Lack of specific Western cultural references**: The lyrics lack any clear references to Western culture, further supporting an African origin."
3029,Dery,Salif Keita,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3030,Jy Praat Nog Steeds My Taal,Bok Van Blerk,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3031,Auf Der Langen Reise Durch Die Nacht,Howard Carpendale,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3032,Love Me Now,Nicholis Louw,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3033,Jij Daar In Het Donker,Stef Bos,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3034,Kill The Dance (Got Something For Ya),Akon,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3035,Deep Frieze,Chris Letcher,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3036,Visitor,Watkin Tudor Jones,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3037,God Bless The Women,Lucky Dube,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3038,Oh Africa,Akon,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3039,Dibby Dibby Sound,DJ Fresh,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3040,Beautiful,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3041,Redemption Song,Adie,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3042,De Tovenaar,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3043,Mickey Mouse Freedom,Lucky Dube,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3044,Cosi Celeste,Cheb Mami,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3045,Mabhongo,Miriam Makeba,female,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3046,Trinity,Lucky Dube,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3047,De Eenvoud,Stef Bos,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3048,Silence,Hindi Zahra,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3049,Farmhouse Brekvis,Jack Parow,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3050,Ngalala Phantsi,Miriam Makeba,female,africa,wasabi,male,Asia,"GENDER: male
CONTINENT: Asia"
3051,Wenn Unsere Liebe Ewig So Bliebe,Howard Carpendale,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3052,Relatief,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3053,Hosane,Stef Bos,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3054,If Nothing Else,Chris Letcher,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3055,Where Is Life?,Keziah Jones,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3056,Ek Klop Aan Jou Hart,Nicholis Louw,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3057,Mustapha,Bob Azzam,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3058,Het Avondland,Stef Bos,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3059,Salvador Dali,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3060,Make U Bounce,DJ Fresh,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3061,Why Me Lord,Juanita Du Plessis,female,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3062,Blou Aarde,Johannes Kerkorrel,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3063,Together As One,Lucky Dube,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3064,Hoe Draai Die Wind Dan Nou,Laurika Rauch,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3065,Look Me In My Eyes,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3066,Tout Est Pareil,Zaho,female,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3067,"Waarheid, Weg En Lewe",Francois Van Coke,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3068,I Love My People,Eddy Wata,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3069,Zondag In Soweto,Stef Bos,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3070,Funk 'N' Circumstance,Keziah Jones,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3071,Mama Africa (Remix),Akon,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3072,Throw,DJ Fresh,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3073,Try To Touch Just One,John Kongos,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3074,Diep In Het Zuiden,Stef Bos,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3075,Beautiful,Karen Zoid,female,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3076,Count Me Out,Cofield Mundi,female,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3077,Noch Hast Du Dein Ganzes Leben Vor Dir,Howard Carpendale,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3078,BMX En Bende,Bok Van Blerk,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3079,Izaninonke,Stef Bos,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3080,Frinigro Interstellar,Keziah Jones,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3081,Believer,DJ Fresh,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3082,De Figuranten,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3083,Do You Remember Me,Nicholis Louw,male,africa,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
3084,Tired Of Runnin,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3085,Hold On To Me,Trevor Rabin,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3086,The Lion Sleeps Tonight,Lebo M,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3087,4 Box Square,Johnny Clegg,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3088,De Tederheid,Stef Bos,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3089,Steel Bars,Lucky Dube,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3090,Iris,Lira,female,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3091,De Onderstroom,Stef Bos,male,africa,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
3092,Nyembezi (Tears),Johnny Clegg,male,africa,wasabi,female,Africa,"GENDER: female
CONTINENT: Africa"
3093,Peace Perfect Peace,Lucky Dube,male,africa,wasabi,,,"GENDER: Unclear (The lyrics don't strongly suggest a specific gender)
CONTINENT: Africa"
3094,Someone,Akon,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3095,Net Vir My,Nicholis Louw,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3096,Lala,Lebo M,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3097,Easy Road,Akon,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3098,Konyne,Bok Van Blerk,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3099,Smack That,Akon,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
3100,Gold Dust,DJ Fresh,male,africa,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
3101,One Night,Calvin Mackenzie,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3102,"Dans, Dans, Dans",Jack Parow,male,africa,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa

**Reasoning:**

*   **Gender:** The lyrics are heavily laden with aggressive, boastful, and sexually explicit language, often associated with a male persona in hip-hop/rap culture. The repeated use of profanity and the aggressive tone strongly suggest a male narrator.
*   **Continent:** Several clues point to South Africa:
    *   **""Braai""**: This is a South African term for a barbecue.
    *   **""Skom""**: This is a South African slang term.
    *   **""Brannas""**: This is a South African alcoholic beverage.
    *   **""Velore""**: This is a South African slang term.
    *   **""Parow""**: This is a reference to a South African rapper, Parow.
    *   The overall slang and cultural references are consistent with South African hip-hop.
*   **Jack Sparrow:** The repeated reference to ""Jack Sparrow"" is likely a persona or stage name, and doesn't inherently indicate a specific continent. It's used to create a chaotic and exaggerated character.



The lyrical content is extremely explicit and uses a lot of slang, making it difficult to pinpoint a precise origin beyond the strong indicators of South Africa."
3103,Oh My Son,Lucky Dube,male,africa,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
3104,Madan,Salif Keita,male,africa,wasabi,,,"GENDER: <neutral>
CONTINENT: <Oceania>

**Reasoning:**

The lyrics consist solely of repetition of the phrase ""Oh, the sound of the wind, hey."" This lacks any gendered language, perspective, or cultural references. The simple, nature-focused imagery and repetitive structure are common in indigenous music from Oceania, particularly in chants and songs that evoke a connection to the natural world. Without further context or instrumentation, it's difficult to pinpoint a more specific continent, but Oceania is the most plausible based on the lyrical content."
