artist,song_title,gender,ethnicity,lyrics_source,lyric_length,english_word_ratio,needs_translation
Active Child,Ancient Eye,Male,North America,genius,81,0.976470588235294,0
Andrew Bird,See The Enemy,Male,North America,genius,302,0.971153846153846,0
Andrea Bocelli,Panis Angelicus,Male,Europe,genius,52,0.6923076923076923,1
Andrea Bocelli,Canto Della Terra,Male,Europe,genius,162,0.6047904191616766,1
Alain Chamfort,Les Beaux Yeux De Laure,Male,Europe,genius,168,0.6117021276595744,1
Ane Brun,True Colors,Female,Europe,genius,165,0.9828571428571428,0
Al Jarreau,Teach Me Tonight,Male,North America,genius,161,0.9659090909090908,0
Alan Price,Changes,Male,Europe,genius,76,1.0,0
Aaliyah,One In A Million,Female,North America,genius,546,0.9893048128342246,0
Ainslie Henderson,Keep Me A Secret,Male,Europe,genius,356,0.964102564102564,0
Amy Macdonald,The Game,Female,Europe,genius,224,0.9699570815450644,0
Aaron Neville,When Something Is Wrong With My Baby,Female,North America,genius,160,0.9822485207100592,0
Aaliyah,Try Again,Female,North America,genius,795,0.9832335329341316,0
Allan Edwall,Du Och Jag,Male,Europe,genius,370,0.4675675675675675,1
Alain Bashung,Well All Right,Male,Europe,genius,144,0.9932432432432432,0
Alexandra Burke,Love You That Much,Female,Europe,genius,348,0.9946666666666668,0
Alain Souchon,Pardon,Male,Europe,genius,232,0.5833333333333334,1
Allan Edwall,Du Och Jag,Male,Europe,genius,370,0.4675675675675675,1
Alicia Keys,Never Felt This Way (Interlude),Female,North America,genius,103,0.9903846153846154,0
Andrea Bocelli,'O Mare E Tu,Male,Europe,genius,171,0.5611111111111111,1
Adrian Sherwood,Dead Man Smoking,Male,Europe,genius,38,1.0,0
Akon,Ghetto,Male,North America,genius,420,0.963963963963964,0
Alan Stivell,Son Ar Chistr,Male,Europe,genius,128,0.6444444444444445,1
Alain Chamfort,Manureva,Male,Europe,genius,154,0.7763975155279503,1
Alanis Morissette,Princes Familiar,Female,North America,genius,220,0.9864864864864864,0
Andrew Bird,Darkmatter,Male,North America,genius,230,0.9531914893617022,0
Aimee Mann,True Believer,Female,North America,genius,187,0.9847715736040608,0
Alan Doyle,My Day,Male,North America,genius,270,0.9895833333333334,0
Anastacia,Sick And Tired,Female,North America,genius,482,0.8937875751503006,0
Alanis Morissette,Would Not Come,Female,North America,genius,300,0.99009900990099,0
Andrea Bocelli,Una Furtiva Lagrima,Male,Europe,genius,67,0.4857142857142857,1
Anastacia,Overdue Goodbye (Reprise),Female,North America,genius,54,0.9814814814814816,0
Ace Frehley,Five Card Stud,Male,North America,genius,197,0.972972972972973,0
Andrew Bird,Darkmatter,Male,North America,genius,230,0.9531914893617022,0
Andrew Bird,Scythian Empires,Male,North America,genius,123,0.9606299212598424,0
Alanis Morissette,Not All Me,Female,North America,genius,217,0.9914529914529916,0
Aaliyah,At Your Best (You Are Love),Female,North America,genius,358,0.989159891598916,0
Action Bronson,Rock Steady,Male,North America,genius,474,0.9628865979381444,0
A$AP Rocky,LVL,Male,North America,genius,474,0.9621513944223108,0
Al Green,"To Sir, With Love",Female,North America,genius,226,0.987012987012987,0
Alicia Keys,People Get Ready,Female,North America,genius,169,0.988950276243094,0
Allan Holdsworth,How Deep Is The Ocean?,Male,Europe,genius,133,0.9925373134328358,0
Aimee Mann,Frankenstein,Female,North America,genius,264,0.9787234042553192,0
A$AP Rocky,Jodye,Male,North America,genius,433,0.973568281938326,0
Angel Olsen,Safe In The Womb,Female,North America,genius,197,1.0,0
Allison Crowe,Shine A Light,Female,North America,genius,202,0.9806763285024156,0
Amanda Lear,Lili Marleen,Female,Europe,genius,181,0.8494623655913979,0
Ani DiFranco,32 Flavors,Female,North America,genius,347,0.9806629834254144,0
Afrika Bambaataa,Afrika Shox,Male,Europe,genius,388,0.9493392070484582,0
Andrew Bird,Orpheo,Male,North America,genius,130,0.9788732394366196,0
Andrew Bird,The Nightshade Gets In It,Male,North America,genius,153,0.9807692307692308,0
Anastacia,Secrets,Female,North America,genius,352,0.9915966386554622,0
Adam Lambert,Aftermath,Male,North America,genius,340,0.9864130434782608,0
Alejandro Escovedo,As I Fall,Male,North America,genius,127,0.984,0
Aaron Tippin,Where The Stars And Stripes And The Eagle Fly,Male,North America,genius,255,0.9776951672862454,0
Alanis Morissette,Head Over Feet,Female,North America,genius,340,0.9433962264150944,0
Ana Moura,Por Minha Conta,Female,Europe,genius,143,0.5202702702702703,1
Andrea McArdle,Tomorrow,Female,North America,genius,142,0.9735099337748344,0
Alain Chamfort,Ma Faiblesse Est La Plus Forte,Male,Europe,genius,203,0.6194690265486725,1
Alain Chamfort,Les Beaux Yeux De Laure,Male,Europe,genius,168,0.6117021276595744,1
Alison Moyet,Weak In The Presence Of Beauty,Female,Europe,genius,213,0.990950226244344,0
A$AP Rocky,Long Live A$AP,Male,North America,genius,528,0.9494773519163764,0
Anastacia,Heavy Rotation,Female,North America,genius,455,0.9704641350210972,0
Allan Edwall,Far,Male,Europe,genius,213,0.5164319248826291,1
Andrew Lloyd Webber,You See I Am No Ghost,Male,Europe,genius,1330,0.9832116788321168,0
Allison Crowe,O Holy Night,Female,North America,genius,168,1.0,0
Al Stewart,Pretty Golden Hair,Male,Europe,genius,331,0.967741935483871,0
Aimee Mann,Crazytown,Female,North America,genius,213,0.9694323144104804,0
Afroman,Crazy Rap,Male,North America,genius,1131,0.9879621668099742,0
Aaliyah,Back And Forth,Female,North America,genius,752,0.99250936329588,0
Anastacia,I Ask Of You,Female,North America,genius,296,0.9935064935064936,0
Aimee Mann,Just Like Anyone,Female,North America,genius,80,0.963855421686747,0
Alanis Morissette,Fear Of Bliss,Female,North America,genius,257,0.951310861423221,0
Andrea Bocelli,Adeste Fideles,Male,Europe,genius,63,0.6666666666666666,1
Alicia Keys,Like The Sea,Female,North America,genius,477,0.9979879275653925,0
Afrojack,Mexico,Male,Europe,genius,146,0.9615384615384616,0
Al Green,I Want To Hold Your Hand,Male,North America,genius,248,0.9689922480620154,0
Andy Grammer,Fine By Me,Male,North America,genius,385,0.9836065573770492,0
Anastacia,Yo' Trippin',Female,North America,genius,341,0.9916666666666668,0
Alain Souchon,Bidon,Male,Europe,genius,354,0.6435643564356436,1
Amy Diamond,No Regrets,Female,Europe,genius,210,0.9553571428571428,0
Andrew Bird,How You Gonna Keep 'Em Down On The Farm,Male,North America,genius,252,0.9285714285714286,0
Alain Chamfort,Palais Royal,Male,Europe,genius,172,0.5894736842105263,1
Andrew Bird,The Privateers,Male,North America,genius,203,0.9905660377358492,0
Alanis Morissette,Thank U,Female,North America,genius,242,0.9959183673469388,0
Andrew Lloyd Webber,He Whistled At Me,Male,Europe,genius,489,0.9504950495049505,0
Alice In Chains,Ring Them Bells,Male,North America,genius,275,0.9822695035460992,0
Andrea Bocelli,Canto Della Terra,Male,Europe,genius,162,0.6047904191616766,1
Al Green,My Girl,Male,North America,genius,179,0.9732620320855616,0
Aaliyah,Those Were The Days,Female,North America,genius,466,0.9920318725099602,0
Alicia Keys,Heartburn,Female,North America,genius,307,0.981651376146789,0
Alain Souchon,Bidon,Male,Europe,genius,354,0.6435643564356436,1
Allison Crowe,I Never Loved A Man (The Way I Love You),Female,North America,genius,251,0.9608540925266904,0
Alain Chamfort,Cap Aux Antilles,Male,Europe,genius,102,0.6571428571428571,1
Alison Krauss,Lay Down Beside Me,Female,North America,genius,188,0.9790575916230366,0
Andrew Bird,"Skin Is, My",Male,North America,genius,267,0.9894736842105264,0
Alejandro Escovedo,Sensitive Boys,Male,North America,genius,173,0.9831460674157304,0
Andrew Lloyd Webber,The Document,Male,Europe,genius,567,0.984822934232715,0
Alain Chamfort,Bambou,Male,Europe,genius,157,0.7361963190184049,1
Alain Souchon,Le Bateau Mouche,Male,Europe,genius,241,0.75,1
Aimee Mann,Amateur,Female,North America,genius,198,0.9636363636363636,0
Alanis Morissette,The Couch,Female,North America,genius,417,0.9906976744186048,0
Alma Cogan,Never Do A Tango With An Eskimo,Female,Europe,genius,264,0.9742647058823528,0
Andy Abraham,Tracks Of My Tears,Male,Europe,genius,172,1.0,0
Aled Jones,Walking In The Air,Male,Europe,genius,134,0.9930555555555556,0
Andrew Bird,Drunk By Noon,Male,North America,genius,191,0.9850746268656716,0
Amy Grant,Hope Set High,Female,North America,genius,229,0.971311475409836,0
Aimee Mann,How Am I Different,Female,North America,genius,199,0.9952153110047848,0
Adriana Varela,Un Vestido Y Un Amor,Female,North America,genius,164,0.6036585365853658,1
Adele,Right As Rain,Female,Europe,genius,429,0.9807692307692308,0
Alain Chamfort,Traces De Toi,Male,Europe,genius,248,0.654275092936803,1
Alanis Morissette,Sympathetic Character,Female,North America,genius,377,0.9896373056994818,0
Ani DiFranco,Both Hands,Female,North America,genius,315,0.99079754601227,0
Aaliyah,Got To Give It Up,Female,North America,genius,463,0.9708333333333332,0
Alison Moyet,That Ole Devil Called Love,Female,Europe,genius,163,0.9714285714285714,0
Alain Chamfort,Palais Royal,Male,Europe,genius,172,0.5894736842105263,1
Andrea Bocelli,Canto Della Terra,Male,Europe,genius,162,0.6047904191616766,1
Alison Moyet,Ordinary Girl,Female,Europe,genius,186,0.9751243781094528,0
Al Martino,Spanish Eyes,Male,North America,genius,115,0.9661016949152542,0
Andrew Bird,Plasticities,Male,North America,genius,166,0.9193548387096774,0
Agnes Obel,Fuel To Fire,Female,Europe,genius,183,1.0,0
Alina Orlova,Vasaris,Female,Europe,genius,93,0.4651162790697674,1
Amanda Lear,Lili Marleen,Female,Europe,genius,181,0.8494623655913979,0
Ana Moura,Esta Noite,Female,Europe,genius,101,0.5619047619047619,1
Akon,Hurt Somebody,Male,North America,genius,320,0.9758308157099698,0
Alain Chamfort,Palais Royal,Male,Europe,genius,172,0.5894736842105263,1
Alan Stivell,Son Ar Chistr,Male,Europe,genius,128,0.6444444444444445,1
Alan Sorrenti,Aria,Male,Europe,genius,381,0.5310880829015544,1
Alannah Myles,Black Velvet,Female,North America,genius,311,0.978328173374613,0
Aimee Mann,It Takes All Kinds,Female,North America,genius,192,0.955665024630542,0
Alain Chamfort,Paradis,Male,Europe,genius,155,0.5837837837837838,1
Amy Winehouse,In My Bed,Female,Europe,genius,340,0.9753424657534246,0
Alejandro Escovedo,Slow Down,Male,North America,genius,213,0.9824561403508772,0
Alanis Morissette,Celebrity,Female,North America,genius,232,0.9794238683127572,0
Afroman,Because I Got High,Male,North America,genius,803,0.9544392523364486,0
Amy Diamond,Shooting Star,Female,Europe,genius,297,0.9573770491803278,0
Al Green,Full Of Fire,Male,North America,genius,384,1.0,0
Aaliyah,Never Givin' Up,Female,North America,genius,488,0.9839679358717436,0
Ana Moura,Rumo Ao Sul,Female,Europe,genius,157,0.5548780487804879,1
Anita Meyer,Why Tell Me Why,Female,Europe,genius,363,0.9921465968586388,0
Alicia Keys,Empire State Of Mind (Part II) Broken Down,Female,North America,genius,418,0.9908675799086758,0
Adriano Celentano,Furore,Male,Europe,genius,183,0.6129032258064516,1
Adrian Stern,Alles Was Du Wotsch,Male,Europe,genius,358,0.4565217391304347,1
Alanis Morissette,Uninvited,Female,North America,genius,157,0.9878048780487804,0
Aaliyah,At Your Best (You Are Love),Female,North America,genius,358,0.989159891598916,0
Alexis HK,Gaspard,Male,North America,genius,386,0.6009732360097324,1
Aaliyah,More Than A Woman,Female,North America,genius,422,0.945887445887446,0
Adele,Set Fire To The Rain,Female,Europe,genius,416,0.9835680751173708,0
Adam Lambert,Better Than I Know Myself,Male,North America,genius,399,0.97624703087886,0
Aimee Mann,Nothing Is Good Enough,Female,North America,genius,231,0.9791666666666666,0
Amy Macdonald,Barrowland Ballroom,Female,Europe,genius,496,0.9924528301886792,0
Adele,Right As Rain,Female,Europe,genius,429,0.9807692307692308,0
Ace Frehley,Genghis Khan,Male,North America,genius,45,1.0,0
Amy Sky,Love Pain And The Whole Damn Thing,Female,North America,genius,311,0.9841772151898734,0
Andrew Gold,Genevieve,Male,North America,genius,213,0.9910313901345292,0
Alina Orlova,Nesvarbu,Female,Europe,genius,60,0.5263157894736842,1
Abbey Lincoln,Lost In The Stars,Female,North America,genius,195,0.9804878048780488,0
Al Green,How Can You Mend A Broken Heart,Male,North America,genius,388,0.976905311778291,0
Alanis Morissette,Hand In My Pocket,Female,North America,genius,321,0.9725274725274724,0
Ace Frehley,Do Ya,Male,North America,genius,339,0.9502762430939228,0
Alfie Boe,Some Enchanted Evening,Male,Europe,genius,148,0.9932885906040269,0
Andrea Bocelli,Panis Angelicus,Male,Europe,genius,52,0.6923076923076923,1
Aaliyah,The One I Gave My Heart To,Female,North America,genius,452,0.9913419913419912,0
Alejandro Escovedo,Silver Cloud,Male,North America,genius,286,0.9652996845425869,0
Abra Moore,Trip On Love,Female,North America,genius,251,0.9881422924901184,0
Alain Chamfort,Lucette Et Lucie,Male,Europe,genius,307,0.636094674556213,1
Akon,Locked Up,Male,North America,genius,523,0.99830220713073,0
Alejandro Escovedo,Looking For Love,Male,North America,genius,119,0.9453125,0
Afrob,Reimemonster,Male,Europe,genius,574,0.6027633851468048,1
Alison Krauss,Get Me Through December,Female,North America,genius,262,0.9636363636363636,0
Adam Levy,Love Me Tender,Female,North America,genius,119,0.9916666666666668,0
Al Stewart,Flying Sorcery,Male,Europe,genius,257,0.9962121212121212,0
Andrew Bird,Gotholympians,Male,North America,genius,191,0.9900497512437813,0
Amy Grant,Love Me Tender,Female,North America,genius,131,0.9626865671641792,0
Aloe Blacc,Owe It All,Male,North America,genius,321,1.0,0
A Fine Frenzy,Rangers,Female,North America,genius,258,0.9963503649635036,0
Alanis Morissette,Head Over Feet,Female,North America,genius,340,0.9433962264150944,0
Al Atkins,Victim Of Changes,Male,Europe,genius,165,0.9723756906077348,0
Alanis Morissette,Baba,Female,North America,genius,315,0.941358024691358,0
Andrew Bird,Fatal Shore,Male,North America,genius,97,0.9693877551020408,0
Aaliyah,Death Of A Playa,Female,North America,genius,527,0.9944444444444444,0
Al Jolson,About A Quarter To Nine,Male,Europe,genius,172,0.9782608695652174,0
Aaron Neville,"Let It Snow, Let It Snow, Let It Snow",Male,North America,genius,187,0.9438775510204082,0
Andy Williams,Music To Watch Girls By,Male,North America,genius,192,1.0,0
Active Child,High Priestess,Male,North America,genius,167,0.9642857142857144,0
Alanis Morissette,Baba,Female,North America,genius,315,0.941358024691358,0
Anastacia,I Call It Love,Female,North America,genius,326,0.9971671388101984,0
Al Jarreau,Lean On Me,Male,North America,genius,271,0.96875,0
Andrew Lloyd Webber,No Comeback,Male,Europe,genius,149,0.925,0
Akon,Play Hard,Male,Europe,genius,511,0.9908256880733946,0
Angie Aparo,Imagine,Male,North America,genius,133,0.972027972027972,0
Amy Diamond,All The Money In The World,Female,Europe,genius,248,0.9924812030075189,0
Aimee Mann,You Could Make A Killing,Female,North America,genius,203,0.9951690821256038,0
Amy Speace,Hunter Moon,Female,North America,genius,200,0.985981308411215,0
Ace Frehley,Hide Your Heart,Male,North America,genius,387,0.8716707021791767,0
Alain Chamfort,Un Coin De Vie,Male,Europe,genius,265,0.6539792387543253,1
Alina Orlova,Paskutinio Mamuto Daina,Female,Europe,genius,105,0.4752475247524752,1
Adam Lambert,Mad World,Male,North America,genius,265,0.9889705882352942,0
Adrian Stern,No. 1,Male,Europe,genius,363,0.6796875,1
Al Jolson,Some Enchanted Evening,Male,Europe,genius,148,0.9932885906040269,0
Alain Souchon,Memphis Tennessee,Male,Europe,genius,195,0.6135265700483091,1
Alanis Morissette,Celebrity,Female,North America,genius,232,0.9794238683127572,0
Abra Moore,Four Leaf Clover,Female,North America,genius,298,0.9542682926829268,0
Alanis Morissette,Empathy,Female,North America,genius,235,0.9876543209876544,0
Alanis Morissette,Perfect,Female,North America,genius,218,0.9444444444444444,0
Acker Bilk,Fool On The Hill,Male,Europe,genius,202,1.0,0
Alain Chamfort,Manureva,Male,Europe,genius,154,0.7763975155279503,1
Alanis Morissette,So-Called Chaos,Female,North America,genius,277,0.9250814332247556,0
Aimee Mann,Deathly,Female,North America,genius,190,0.9806763285024156,0
Al Stewart,Carol,Male,Europe,genius,371,0.9851116625310172,0
Allan Edwall,Du Och Jag,Male,Europe,genius,370,0.4675675675675675,1
Ana Torroja,Hijo De La Luna,Female,Europe,genius,284,0.6711864406779661,1
Alanis Morissette,You Oughta Know,Female,North America,genius,460,0.9813278008298756,0
Aaron Neville,(Sittin' On) The Dock Of The Bay,Male,North America,genius,194,0.9615384615384616,0
Andrew Bird,Sovay,Male,North America,genius,178,0.9583333333333334,0
Alison Moyet,All Cried Out,Female,Europe,genius,457,0.9859154929577464,0
Adele,Rumour Has It,Female,Europe,genius,420,0.9665178571428572,0
Andru Donalds,Just For One Day,Male,North America,genius,149,0.9807692307692308,0
Albert West,Ginny Come Lately,Male,Europe,genius,160,1.0,0
Alanis Morissette,Spiral,Female,North America,genius,275,0.989547038327526,0
Amy Grant,Rockin' Around The Christmas Tree,Female,North America,genius,147,0.967741935483871,0
