song_title,artist,continent,gender,source,original_index,musical_genre,needs_translation,lyrics_length
Icala,Miriam Makeba,africa,female,wasabi,7918,,1,266
Crying,Nicholis Louw,africa,male,wasabi,7919,,0,139
Le Chemin,Amine,africa,male,wasabi,7920,,1,228
Functional,Keziah Jones,africa,male,wasabi,7921,,0,81
Vodka En OJ,Bok Van Blerk,africa,male,wasabi,7922,,1,253
Win,Amine,africa,male,wasabi,7923,,0,1821
Ahulakamine Hulan,Bombino,africa,male,wasabi,7924,,0,52
When Stars Collide,Andy Allo,africa,female,wasabi,7925,,0,363
Suikerbossie,Stef Bos,africa,male,wasabi,7926,,1,201
Starfall,DJ Fresh,africa,male,wasabi,7927,,0,100
Die Kind,Piet Botha,africa,male,wasabi,7928,,1,124
Angel In Your Eyes,Nicholis Louw,africa,male,wasabi,7929,,0,185
O Sen Sen Sen,Richard Bona,africa,male,wasabi,7930,,1,365
Marilyn Monroe,Piet Botha,africa,male,wasabi,7931,,1,85
Het Laatste Woord,Stef Bos,africa,male,wasabi,7932,,1,140
Eksie Ou,Jack Parow,africa,male,wasabi,7933,,1,473
Soweto Blues,Miriam Makeba,africa,female,wasabi,7934,,0,293
Seydou,Salif Keita,africa,male,wasabi,7935,,1,271
Samen Staan We Sterk,Stef Bos,africa,male,wasabi,7936,,1,178
Soldier,Lucky Dube,africa,male,wasabi,7937,,0,182
Playa Blanca,Afric Simone,africa,male,wasabi,7938,,1,168
Kleintyd Verby,Coenie De Villiers,africa,male,wasabi,7939,,1,138
Good Name,William Onyeabor,africa,male,wasabi,7940,,0,394
Miss Melody -,Akon,africa,male,wasabi,7941,,0,365
So Waai Die Wind,Bok Van Blerk,africa,male,wasabi,7942,,1,282
Family Ties,Lucky Dube,africa,male,wasabi,7943,,0,190
Lenteblomme,Bok Van Blerk,africa,male,wasabi,7944,,1,197
Alleen Voor Jou,Stef Bos,africa,male,wasabi,7945,,1,57
Kube,Lebo M,africa,male,wasabi,7946,,0,208
'N Goeie Man,Bok Van Blerk,africa,male,wasabi,7947,,1,288
Mbemba Mama,Richard Bona,africa,male,wasabi,7948,,1,242
Life,Lokua Kanza,africa,male,wasabi,7949,,1,58
Stad Van Goud (Egoli II),Stef Bos,africa,male,wasabi,7950,,1,706
Wet Questions,Keziah Jones,africa,male,wasabi,7951,,0,209
Vuli Ndlela,Brenda Fassie,africa,female,wasabi,7952,,1,272
Lassitude,DJ Fresh,africa,male,wasabi,7953,,0,176
Cocaine Cowboy,Akon,africa,male,wasabi,7954,,0,467
Jardin Du Luxembourg,Stef Bos,africa,male,wasabi,7955,,1,302
Finiki,Amine,africa,male,wasabi,7956,,0,258
Deine Spuren Im Sand,Howard Carpendale,africa,male,wasabi,7957,,1,139
Souvent,Salif Keita,africa,male,wasabi,7958,,1,146
Meli Meli,Cheb Mami,africa,male,wasabi,7959,,1,484
Dery,Salif Keita,africa,male,wasabi,7960,,1,1368
Jy Praat Nog Steeds My Taal,Bok Van Blerk,africa,male,wasabi,7961,,1,186
Auf Der Langen Reise Durch Die Nacht,Howard Carpendale,africa,male,wasabi,7962,,1,197
Love Me Now,Nicholis Louw,africa,male,wasabi,7963,,0,99
Jij Daar In Het Donker,Stef Bos,africa,male,wasabi,7964,,1,94
Kill The Dance (Got Something For Ya),Akon,africa,male,wasabi,7965,,0,606
Deep Frieze,Chris Letcher,africa,male,wasabi,7966,,0,199
Visitor,Watkin Tudor Jones,africa,male,wasabi,7967,,0,614
God Bless The Women,Lucky Dube,africa,male,wasabi,7968,,0,124
Oh Africa,Akon,africa,male,wasabi,7969,,0,206
Dibby Dibby Sound,DJ Fresh,africa,male,wasabi,7970,,1,364
Beautiful,Akon,africa,male,wasabi,7971,,0,703
Redemption Song,Adie,africa,female,wasabi,7972,,0,108
De Tovenaar,Stef Bos,africa,male,wasabi,7973,,1,184
Mickey Mouse Freedom,Lucky Dube,africa,male,wasabi,7974,,0,123
Cosi Celeste,Cheb Mami,africa,male,wasabi,7975,,1,194
Mabhongo,Miriam Makeba,africa,female,wasabi,7976,,1,108
Trinity,Lucky Dube,africa,male,wasabi,7977,,0,187
De Eenvoud,Stef Bos,africa,male,wasabi,7978,,1,178
Silence,Hindi Zahra,africa,female,wasabi,7979,,0,238
Farmhouse Brekvis,Jack Parow,africa,male,wasabi,7980,,1,657
Ngalala Phantsi,Miriam Makeba,africa,female,wasabi,7981,,1,200
Wenn Unsere Liebe Ewig So Bliebe,Howard Carpendale,africa,male,wasabi,7982,,1,274
Relatief,Stef Bos,africa,male,wasabi,7983,,1,98
Hosane,Stef Bos,africa,male,wasabi,7984,,1,68
If Nothing Else,Chris Letcher,africa,male,wasabi,7985,,0,123
Where Is Life?,Keziah Jones,africa,male,wasabi,7986,,0,218
Ek Klop Aan Jou Hart,Nicholis Louw,africa,male,wasabi,7987,,1,138
Mustapha,Bob Azzam,africa,male,wasabi,7988,,1,150
Het Avondland,Stef Bos,africa,male,wasabi,7989,,1,320
Salvador Dali,Stef Bos,africa,male,wasabi,7990,,1,271
Make U Bounce,DJ Fresh,africa,male,wasabi,7991,,0,186
Why Me Lord,Juanita Du Plessis,africa,female,wasabi,7992,,0,138
Blou Aarde,Johannes Kerkorrel,africa,male,wasabi,7993,,1,185
Together As One,Lucky Dube,africa,male,wasabi,7994,,0,248
Hoe Draai Die Wind Dan Nou,Laurika Rauch,africa,female,wasabi,7995,,1,237
Look Me In My Eyes,Akon,africa,male,wasabi,7996,,0,412
Tout Est Pareil,Zaho,africa,female,wasabi,7997,,1,348
"Waarheid, Weg En Lewe",Francois Van Coke,africa,male,wasabi,7998,,1,108
I Love My People,Eddy Wata,africa,male,wasabi,7999,,0,326
Zondag In Soweto,Stef Bos,africa,male,wasabi,8000,,1,191
Funk 'N' Circumstance,Keziah Jones,africa,male,wasabi,8001,,0,254
Mama Africa (Remix),Akon,africa,male,wasabi,8002,,0,470
Throw,DJ Fresh,africa,male,wasabi,8003,,0,300
Try To Touch Just One,John Kongos,africa,male,wasabi,8004,,0,150
Diep In Het Zuiden,Stef Bos,africa,male,wasabi,8005,,1,163
Beautiful,Karen Zoid,africa,female,wasabi,8006,,0,262
Count Me Out,Cofield Mundi,africa,female,wasabi,8007,,0,153
Noch Hast Du Dein Ganzes Leben Vor Dir,Howard Carpendale,africa,male,wasabi,8008,,1,188
BMX En Bende,Bok Van Blerk,africa,male,wasabi,8009,,1,228
Izaninonke,Stef Bos,africa,male,wasabi,8010,,0,153
Frinigro Interstellar,Keziah Jones,africa,male,wasabi,8011,,0,158
Believer,DJ Fresh,africa,male,wasabi,8012,,0,173
De Figuranten,Stef Bos,africa,male,wasabi,8013,,1,175
Do You Remember Me,Nicholis Louw,africa,male,wasabi,8014,,0,171
Tired Of Runnin,Akon,africa,male,wasabi,8015,,0,357
Hold On To Me,Trevor Rabin,africa,male,wasabi,8016,,0,144
The Lion Sleeps Tonight,Lebo M,africa,male,wasabi,8017,,0,163
4 Box Square,Johnny Clegg,africa,male,wasabi,8018,,0,171
De Tederheid,Stef Bos,africa,male,wasabi,8019,,1,158
Steel Bars,Lucky Dube,africa,male,wasabi,8020,,0,50
Iris,Lira,africa,female,wasabi,8021,,0,289
De Onderstroom,Stef Bos,africa,male,wasabi,8022,,1,32
Nyembezi (Tears),Johnny Clegg,africa,male,wasabi,8023,,1,128
Peace Perfect Peace,Lucky Dube,africa,male,wasabi,8024,,0,97
Someone,Akon,africa,male,wasabi,8025,,0,310
Net Vir My,Nicholis Louw,africa,male,wasabi,8026,,1,144
Lala,Lebo M,africa,male,wasabi,8027,,1,194
Easy Road,Akon,africa,male,wasabi,8028,,0,267
Konyne,Bok Van Blerk,africa,male,wasabi,8029,,1,223
Smack That,Akon,africa,male,wasabi,8030,,0,665
Gold Dust,DJ Fresh,africa,male,wasabi,8031,,0,505
One Night,Calvin Mackenzie,africa,male,wasabi,8032,,0,377
"Dans, Dans, Dans",Jack Parow,africa,male,wasabi,8033,,1,508
Oh My Son,Lucky Dube,africa,male,wasabi,8034,,0,206
Madan,Salif Keita,africa,male,wasabi,8035,,1,1434
The Calm,Andy Allo,africa,female,wasabi,8036,,0,193
Siyayilanda,Johnny Clegg,africa,male,wasabi,8037,,0,111
Lakutshn Ilanga,Miriam Makeba,africa,female,wasabi,8038,,1,41
Tussen De Liefde En De Leegte,Stef Bos,africa,male,wasabi,8039,,1,187
He Lives In You,Lebo M,africa,male,wasabi,8040,,0,518
Als Dat Genoeg Is,Stef Bos,africa,male,wasabi,8041,,1,213
Hillbrow,Stef Bos,africa,male,wasabi,8042,,1,255
Stay Down,Akon,africa,male,wasabi,8043,,0,830
Kring Om Die Maan,Coenie De Villiers,africa,male,wasabi,8044,,1,194
Umam ' Uyajabula,Miriam Makeba,africa,female,wasabi,8045,,1,204
Na Mala Nde,Richard Bona,africa,male,wasabi,8046,,1,257
Time Is Money,Akon,africa,male,wasabi,8047,,0,549
The Revolution Will Eat Its Children (Anthem For Uncle Bob),Johnny Clegg,africa,male,wasabi,8048,,0,229
Remember Me,Lucky Dube,africa,male,wasabi,8049,,0,270
Man With The Scar,Keziah Jones,africa,male,wasabi,8050,,0,142
Nigerian Wood,Keziah Jones,africa,male,wasabi,8051,,0,104
Trouble Sleep Yanga Wake Am,Fela Kuti,africa,male,wasabi,8052,,0,280
The Waxing And The Waning,Keziah Jones,africa,male,wasabi,8053,,0,108
Het Antwoord,Stef Bos,africa,male,wasabi,8054,,1,168
Closer,DJ Fresh,africa,male,wasabi,8055,,0,325
Soon,Adie,africa,female,wasabi,8056,,0,193
Save Me,Irma,africa,female,wasabi,8057,,0,217
Arme Schapen,Stef Bos,africa,male,wasabi,8058,,1,233
Vroeg Of Laat,Stef Bos,africa,male,wasabi,8059,,1,278
Pleasure Is Kisses Within,Keziah Jones,africa,male,wasabi,8060,,0,72
Run Away With You,Nicholis Louw,africa,male,wasabi,8061,,0,142
De Veldslag,Stef Bos,africa,male,wasabi,8062,,1,109
Wat Een Wonder,Stef Bos,africa,male,wasabi,8063,,1,175
Tout Ce Temps,Idir,africa,male,wasabi,8064,,1,249
The Funderlying Undermentals,Keziah Jones,africa,male,wasabi,8065,,0,82
Changing World,Lucky Dube,africa,male,wasabi,8066,,0,208
Ghetto Soldier,Akon,africa,male,wasabi,8067,,0,387
Never Took The Time,Akon,africa,male,wasabi,8068,,0,305
A Vava Inouva 2,Idir,africa,male,wasabi,8069,,1,188
I Miss,Jack Parow,africa,male,wasabi,8070,,0,442
Tourner La Page,Zaho,africa,female,wasabi,8071,,1,413
"Khawuleza (Hurry, Mama, Hurry!)",Miriam Makeba,africa,female,wasabi,8072,,1,178
Kwela Man,Johnny Clegg,africa,male,wasabi,8073,,0,343
Clap Again,Akon,africa,male,wasabi,8074,,0,513
Stranger,Emel Mathlouthi,africa,female,wasabi,8075,,0,183
Soul Makossa,Manu Dibango,africa,male,wasabi,8076,,1,193
Malaika,Miriam Makeba,africa,female,wasabi,8077,,1,193
Serious Reggae Business,Lucky Dube,africa,male,wasabi,8078,,0,135
The Invisible Ladder,Keziah Jones,africa,male,wasabi,8079,,0,90
De Nachtwaker,Stef Bos,africa,male,wasabi,8080,,1,355
Big Dog,Akon,africa,male,wasabi,8081,,0,406
Adore Adore,Yoav,africa,male,wasabi,8082,,0,370
Once In A Lifetime,Heinz Winckler,africa,male,wasabi,8083,,0,159
Kulo Nyaka,Miriam Makeba,africa,female,wasabi,8084,,1,141
Water And Wine,Aleah,africa,female,wasabi,8085,,0,255
Who Dat Girl,Akon,africa,male,wasabi,8086,,0,330
Music,Hindi Zahra,africa,female,wasabi,8087,,0,330
Morgen,Stef Bos,africa,male,wasabi,8088,,1,140
Net Vir Jou,Nicholis Louw,africa,male,wasabi,8089,,1,126
Moussolou,Salif Keita,africa,male,wasabi,8090,,1,476
Take It To Jah,Lucky Dube,africa,male,wasabi,8091,,0,194
One By One,Yoav,africa,male,wasabi,8092,,0,250
Jubilee Cloud,John Kongos,africa,male,wasabi,8093,,0,349
I Will,Hugh Masekela,africa,male,wasabi,8094,,0,127
Tussen Stasies,Jack Parow,africa,male,wasabi,8095,,1,618
Sleepy Head,Watkin Tudor Jones,africa,male,wasabi,8096,,0,443
Look And Laugh,Fela Kuti,africa,male,wasabi,8097,,0,371
Your Way,Adie,africa,female,wasabi,8098,,0,132
Liefdesraaisel,Coenie De Villiers,africa,male,wasabi,8099,,1,155
Work It,Akon,africa,male,wasabi,8100,,0,624
Stuk Van Jou,Bok Van Blerk,africa,male,wasabi,8101,,1,121
Live,Yoav,africa,male,wasabi,8102,,0,347
Indianapolis,Howard Carpendale,africa,male,wasabi,8103,,1,179
Adinat,Bombino,africa,male,wasabi,8104,,1,53
Maintenant Ou Jamais,Zaho,africa,female,wasabi,8105,,1,408
Liefdesversie,Coenie De Villiers,africa,male,wasabi,8106,,1,73
Rock Your Body,Ryan Belhsen,africa,male,wasabi,8107,,0,415
Sweetest Girl,Akon,africa,male,wasabi,8108,,0,724
Arms Of Mary,Nicholis Louw,africa,male,wasabi,8109,,0,141
De Hofnar,Stef Bos,africa,male,wasabi,8110,,1,456
Samaouma,Richard Bona,africa,male,wasabi,8111,,1,1683
Nomeva,Miriam Makeba,africa,female,wasabi,8112,,1,300
Ungakanani,Miriam Makeba,africa,female,wasabi,8113,,1,102
Breek De Stilte,Stef Bos,africa,male,wasabi,8114,,1,204
Monday Morning In Lagos,Fela Kuti,africa,male,wasabi,8115,,1,302
My Game,Lucky Dube,africa,male,wasabi,8116,,0,201
Beautiful Emilie,Keziah Jones,africa,male,wasabi,8117,,0,251
Baya Jabula,Miriam Makeba,africa,female,wasabi,8118,,1,415
Free Your Soul,Keziah Jones,africa,male,wasabi,8119,,0,239
Affirmative Action,Lucky Dube,africa,male,wasabi,8120,,0,161
The Hand That Giveth,Lucky Dube,africa,male,wasabi,8121,,0,181
Redemption Song,Majek Fashek,africa,male,wasabi,8122,,0,215
Imagine,Zaho,africa,female,wasabi,8123,,1,286
Sterredank,Chris Chameleon,africa,male,wasabi,8124,,0,254
What Have I Done,Adie,africa,female,wasabi,8125,,0,183
Emmers Vol Liefde,Nicholis Louw,africa,male,wasabi,8126,,1,247
"Different Colours, One People",Lucky Dube,africa,male,wasabi,8127,,0,293
De Optocht,Stef Bos,africa,male,wasabi,8128,,1,376
I Want To Know What Love Is,Lucky Dube,africa,male,wasabi,8129,,0,212
Expensive Shit,Fela Kuti,africa,male,wasabi,8130,,0,488
Ek Wonder,Nicholis Louw,africa,male,wasabi,8131,,1,147
Say Goodbye,Nicholis Louw,africa,male,wasabi,8132,,0,133
War And Crime,Lucky Dube,africa,male,wasabi,8133,,0,321
Jy Jy Jy,Nicholis Louw,africa,male,wasabi,8134,,1,155
Ya Babba,Idir,africa,male,wasabi,8135,,1,138
I Wanna Take You To Jamaica,Lucky Dube,africa,male,wasabi,8136,,0,136
Good Things,Lucky Dube,africa,male,wasabi,8137,,0,178
Ngiya Khuyeka,Miriam Makeba,africa,female,wasabi,8138,,1,121
Papa,Stef Bos,africa,male,wasabi,8139,,1,257
De Eenzaamheid,Stef Bos,africa,male,wasabi,8140,,1,185
Promises,Trevor Rabin,africa,male,wasabi,8141,,0,159
Never Gonna Let You Go,Keziah Jones,africa,male,wasabi,8142,,0,220
Ik Mis Jou,Stef Bos,africa,male,wasabi,8143,,1,170
Never Leave You,Lucky Dube,africa,male,wasabi,8144,,0,297
Misheen,Chris Letcher,africa,male,wasabi,8145,,0,234
Tyd Om Te Trek?,Bok Van Blerk,africa,male,wasabi,8146,,1,339
Runaway (Slavery Days Are Over),Keziah Jones,africa,male,wasabi,8147,,0,56
Saduva,Miriam Makeba,africa,female,wasabi,8148,,1,201
Ma Vie,Amine,africa,male,wasabi,8149,,1,179
Im So Paid (Remix),Akon,africa,male,wasabi,8150,,0,535
Dima (Version Arabe),Zaho,africa,female,wasabi,8151,,1,225
Timotei Sjampoe,Gert Vlok Nel,africa,male,wasabi,8152,,1,420
Du Bist Nicht Mehr Wie Sonst Zu Mir,Howard Carpendale,africa,male,wasabi,8153,,1,224
Daande Lenol,Baaba Maal,africa,male,wasabi,8154,,0,204
Trying To Break My Heart,Nicholis Louw,africa,male,wasabi,8155,,0,103
Vir Jou,Coenie De Villiers,africa,male,wasabi,8156,,1,151
Kelmti Horra,Emel Mathlouthi,africa,female,wasabi,8157,,1,261
Boerevry,Lianie May,africa,female,wasabi,8158,,1,157
Back To This,Cofield Mundi,africa,female,wasabi,8159,,0,134
Tomorrow,Salif Keita,africa,male,wasabi,8160,,1,236
Mbube,Miriam Makeba,africa,female,wasabi,8161,,1,334
Femiliarise,Keziah Jones,africa,male,wasabi,8162,,0,228
Ssendu,Idir,africa,male,wasabi,8163,,1,149
Beautiful,Danny K,africa,male,wasabi,8164,,0,429
Shakedown Remix,Akon,africa,male,wasabi,8165,,0,470
Net Die Een Vir My (Maia Hee),Nicholis Louw,africa,male,wasabi,8166,,1,401
Afrikaans Is Dood,Jack Parow,africa,male,wasabi,8167,,1,606
Right Now (Na Na Na) Remix,Akon,africa,male,wasabi,8168,,0,439
Congo,Johnny Clegg,africa,male,wasabi,8169,,1,197
Afous,Idir,africa,male,wasabi,8170,,1,128
Bad Shepherd,Chris Letcher,africa,male,wasabi,8171,,0,170
Hosh Tokolosh,Jack Parow,africa,male,wasabi,8172,,1,444
You Talk Too Loud,Watkin Tudor Jones,africa,male,wasabi,8173,,0,429
Solly En Ma,Coenie De Villiers,africa,male,wasabi,8174,,1,301
Isefra,Idir,africa,male,wasabi,8175,,1,134
Lopsided,Chris Letcher,africa,male,wasabi,8176,,0,174
Fair To You,Akon,africa,male,wasabi,8177,,0,446
Bananza (Belly Dancer),Akon,africa,male,wasabi,8178,,0,656
Sona Mama,Richard Bona,africa,male,wasabi,8179,,1,308
Hello Heavenly,Keziah Jones,africa,male,wasabi,8180,,0,118
The Blues,Hindi Zahra,africa,female,wasabi,8181,,0,166
Thamela - Die Son Trek Water,Johnny Clegg,africa,male,wasabi,8182,,1,448
Tussen Die Lakens Dans,Nicholis Louw,africa,male,wasabi,8183,,1,191
Y Front,Watkin Tudor Jones,africa,male,wasabi,8184,,0,318
Sketch,Chris Letcher,africa,male,wasabi,8185,,0,94
Scarborough Fair,Nicholis Louw,africa,male,wasabi,8186,,0,140
Jacob Klipkop,Piet Botha,africa,male,wasabi,8187,,1,248
Assassine,Zaho,africa,female,wasabi,8188,,1,653
Crime And Corruption,Lucky Dube,africa,male,wasabi,8189,,0,153
Baxabene Oxamu,Miriam Makeba,africa,female,wasabi,8190,,1,175
U Got Me,Akon,africa,male,wasabi,8191,,0,487
Ek Is Lus Vir Jou,Nicholis Louw,africa,male,wasabi,8192,,1,163
Stabilah,Keziah Jones,africa,male,wasabi,8193,,0,67
Droom,Stef Bos,africa,male,wasabi,8194,,1,252
Verstild In Steen,Stef Bos,africa,male,wasabi,8195,,1,129
Faut Pas Baisser Les Bras,Johnny Clegg,africa,male,wasabi,8196,,1,185
Bly By My,Nicholis Louw,africa,male,wasabi,8197,,1,220
On My Own,Lucky Dube,africa,male,wasabi,8198,,0,221
Ginette,Stef Bos,africa,male,wasabi,8199,,1,257
Hier By My,Coenie De Villiers,africa,male,wasabi,8200,,1,149
Shake Down,Akon,africa,male,wasabi,8201,,0,702
Lonely (Disney Radio Edit),Akon,africa,male,wasabi,8202,,0,561
The Lioness Hunt,Lebo M,africa,male,wasabi,8203,,1,182
Ring Bell,Miriam Makeba,africa,female,wasabi,8204,,0,173
Just To Say I Love You,Lokua Kanza,africa,male,wasabi,8205,,0,89
Klein Klein Jakkalsies,Chris Chameleon,africa,male,wasabi,8206,,1,385
Memoirs Of A Clone,Watkin Tudor Jones,africa,male,wasabi,8207,,0,560
Nosy Neighbor,Akon,africa,male,wasabi,8208,,0,542
Rush,Akon,africa,male,wasabi,8209,,0,345
Niets Te Verliezen,Stef Bos,africa,male,wasabi,8210,,1,229
Pa En Seun,Bok Van Blerk,africa,male,wasabi,8211,,1,328
Feel Good,Lira,africa,female,wasabi,8212,,0,231
Forgive Me When I Whine,Zain Bhikha,africa,male,wasabi,8213,,0,360
Beautiful Lord,Adie,africa,female,wasabi,8214,,0,260
Speech,Keziah Jones,africa,male,wasabi,8215,,0,161
Haoulou,Cheb Mami,africa,male,wasabi,8216,,1,91
Sun On My Face,Watkin Tudor Jones,africa,male,wasabi,8217,,0,347
Nginani Na,Miriam Makeba,africa,female,wasabi,8218,,1,224
One More Dance In Blue,Howard Carpendale,africa,male,wasabi,8219,,0,336
Give It Up,Cofield Mundi,africa,female,wasabi,8220,,0,75
Sabelani,Miriam Makeba,africa,female,wasabi,8221,,0,139
Baayo,Baaba Maal,africa,male,wasabi,8222,,0,174
Sleep Tight Margaret,Laurika Rauch,africa,female,wasabi,8223,,0,194
Yamore,Salif Keita,africa,male,wasabi,8224,,1,400
Chove Chuva,Miriam Makeba,africa,female,wasabi,8225,,1,152
Jy En Ek Is Ons,Bouwer Bosch,africa,male,wasabi,8226,,1,329
Freedom,Akon,africa,male,wasabi,8227,,0,464
Mutoto,Lokua Kanza,africa,male,wasabi,8228,,1,76
My Will,Aleah,africa,female,wasabi,8229,,0,143
Hemelruim,Bouwer Bosch,africa,male,wasabi,8230,,1,364
Wer Von Uns,Howard Carpendale,africa,male,wasabi,8231,,1,307
Van Tonder,Piet Botha,africa,male,wasabi,8232,,1,125
Un Jour,Hindi Zahra,africa,female,wasabi,8233,,1,321
Fascination,Hindi Zahra,africa,female,wasabi,8234,,0,229
Eyala,Richard Bona,africa,male,wasabi,8235,,1,111
Rock,Akon,africa,male,wasabi,8236,,0,685
Awuwa,Stef Bos,africa,male,wasabi,8237,,1,240
Blue Is The Mind,Keziah Jones,africa,male,wasabi,8238,,0,151
Afrosurrealismfortheladies,Keziah Jones,africa,male,wasabi,8239,,0,116
Hot Right Now,DJ Fresh,africa,male,wasabi,8240,,0,530
Twee Mannen Zo Stil,Stef Bos,africa,male,wasabi,8241,,1,136
Mamira Fenna,Stef Bos,africa,male,wasabi,8242,,1,111
Geen Probleem,Nicholis Louw,africa,male,wasabi,8243,,1,137
Utshani Obulele (Zulu Version),Johnny Clegg,africa,male,wasabi,8244,,0,222
Blueboy,Cofield Mundi,africa,female,wasabi,8245,,0,144
Imik Si Mik,Hindi Zahra,africa,female,wasabi,8246,,0,196
Serekunde,Stef Bos,africa,male,wasabi,8247,,1,167
Teach The World,Lucky Dube,africa,male,wasabi,8248,,0,150
Africa (What Made You So Strong),Johnny Clegg,africa,male,wasabi,8249,,0,190
I Love The Way She Moves,Akon,africa,male,wasabi,8250,,0,617
Love Is Blind,William Onyeabor,africa,male,wasabi,8251,,0,308
All Praises,Keziah Jones,africa,male,wasabi,8252,,0,159
Het Zegt Genoeg,Stef Bos,africa,male,wasabi,8253,,1,124
I Go Crazy Over You,Nicholis Louw,africa,male,wasabi,8254,,0,159
Reggae Strong,Lucky Dube,africa,male,wasabi,8255,,0,227
De Ware Liefde,Stef Bos,africa,male,wasabi,8256,,1,242
Dun Ijs,Stef Bos,africa,male,wasabi,8257,,1,222
Sometimes,Yoav,africa,male,wasabi,8258,,0,191
Parisien Du Nord,Cheb Mami,africa,male,wasabi,8259,,1,488
Toe Vind Ek Jou,Francois Van Coke,africa,male,wasabi,8260,,1,139
Dance Of Life,Lira,africa,female,wasabi,8261,,0,419
Feel Irie,Lucky Dube,africa,male,wasabi,8262,,0,236
Any Story,Hindi Zahra,africa,female,wasabi,8263,,0,262
Sins Of The Flesh,Lucky Dube,africa,male,wasabi,8264,,0,171
Mit Dir Verschwend Ich Meine Zeit,Howard Carpendale,africa,male,wasabi,8265,,1,284
Utshani Obulele,Johnny Clegg,africa,male,wasabi,8266,,0,193
Where Does It Lead,Miriam Makeba,africa,female,wasabi,8267,,0,106
Phased,Keziah Jones,africa,male,wasabi,8268,,0,80
Tizi Ouzou,Idir,africa,male,wasabi,8269,,1,208
Hello Again,Howard Carpendale,africa,male,wasabi,8270,,1,230
There Is Nobody,Yoav,africa,male,wasabi,8271,,0,251
African Space Craft,Keziah Jones,africa,male,wasabi,8272,,0,251
Man In The City,Lucky Dube,africa,male,wasabi,8273,,0,122
Net Jy,Bouwer Bosch,africa,male,wasabi,8274,,1,287
Miskien,Juanita Du Plessis,africa,female,wasabi,8275,,1,274
Diamante,Nicholis Louw,africa,male,wasabi,8276,,0,174
Max Normal,Watkin Tudor Jones,africa,male,wasabi,8277,,0,357
Moon River,Danny Williams,africa,male,wasabi,8278,,0,95
De Dag Zal Komen,Stef Bos,africa,male,wasabi,8279,,1,152
Ik Geloof In Jou,Stef Bos,africa,male,wasabi,8280,,1,256
Ixesha,Lira,africa,female,wasabi,8281,,1,308
Boomerang,Akon,africa,male,wasabi,8282,,0,452
Vuur,Stef Bos,africa,male,wasabi,8283,,1,257
Sit Die Lig Aan,Nicholis Louw,africa,male,wasabi,8284,,1,222
Kroniek Van Een Dorp,Stef Bos,africa,male,wasabi,8285,,1,336
White On White,Danny Williams,africa,male,wasabi,8286,,0,165
Imuhar,Bombino,africa,male,wasabi,8287,,0,79
The One,Lucky Dube,africa,male,wasabi,8288,,0,240
Iniagige,Salif Keita,africa,male,wasabi,8289,,1,112
Louder,DJ Fresh,africa,male,wasabi,8290,,0,348
Neptune,Keziah Jones,africa,male,wasabi,8291,,0,198
Ik Heb Je Lief,Stef Bos,africa,male,wasabi,8292,,1,158
Dis Net Ek En Jy,Nicholis Louw,africa,male,wasabi,8293,,1,192
Asilazi,Johnny Clegg,africa,male,wasabi,8294,,1,250
Think About The Children,Lucky Dube,africa,male,wasabi,8295,,0,382
Dipama,Richard Bona,africa,male,wasabi,8296,,1,316
On The Real,Watkin Tudor Jones,africa,male,wasabi,8297,,0,334
Choose Your Friends,Lucky Dube,africa,male,wasabi,8298,,0,192
"Running, Falling",Lucky Dube,africa,male,wasabi,8299,,0,40
